,tweet id, tweet, label,tweet_cleaned
9224,'263374837458812931',RT @hurricannesandy: WHAT IF GANGAM STYLE WAS ACTUALLY JSST A GIANT RAIN DANCE AND WE BROUGHT THIS HURRICANE ON OURSELVES?,on-topic,rt <allcaps> <user> : what <allcaps> if <allcaps> gangam <allcaps> style <allcaps> was <allcaps> actually <allcaps> jsst <allcaps> a giant <allcaps> rain <allcaps> dance <allcaps> and <allcaps> we <allcaps> brought <allcaps> this <allcaps> hurricane <allcaps> on <allcaps> ourselves <allcaps> ?
9225,'262691213440864258',Does anybody know when hurricane sandy is suppose to hit?,on-topic,does anybody know when hurricane sandy is suppose to hit ?
9226,'262371372125274113',RT @AHurricaneSandy: I WENT TO HIGHSCHOOL WIT IRENE. SHE CAN'T EVEN TWERK. SHE AIN'T BOUT DAT HURRICANE LYFE.,on-topic,rt <allcaps> <user> : i went <allcaps> to <allcaps> highschool <allcaps> wit <allcaps> irene <allcaps> . she <allcaps> can <allcaps> ' t even <allcaps> twerk <allcaps> . she <allcaps> ain <allcaps> ' t bout <allcaps> dat <allcaps> hurricane <allcaps> lyfe <allcaps> .
9227,'263071694309171201',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic,rt <allcaps> <user> : everyone dealing with the hurricane up north be safe
9228,'263102116208447489',RT @FarahFadel1: So when is Fox News blaming an Arab/Muslim for this Hurricane?,on-topic,rt <allcaps> <user> : so when is fox news blaming an arab / muslim for this hurricane ?
9229,'263378318559154176',"#hurricane [[OOC, my friend said]] You need shits for awhile. -- this made me laugh XD",on-topic,"<hashtag> hurricane -LSB- -LSB- ooc <allcaps> , my friend said -RSB- -RSB- you need shits for awhile . -- this made me laugh xd <allcaps>"
9230,'262657091049779200',sandy is such a cute name for a hurricane that will probably kill us all,on-topic,sandy is such a cute name for a hurricane that will probably kill us all
9231,'262453840106909696',Hurricane Sandy set to make history as it aims at U.S. coast http://t.co/v8FMpILQ,on-topic,hurricane sandy set to make history as it aims at u.s. coast <url>
9232,'263380253110587392',RT @itisbrendasong: Praying for all those affected by Hurricane Sandy! Sending my love! Worried about you guys! #staysafe love you xo,on-topic,rt <allcaps> <user> : praying for all those affected by hurricane sandy ! sending my love ! worried about you guys ! <hashtag> staysafe love you xo
9233,'262599517067673600',RT @RGallagher_: i mean if i dont have school i wanna go out but how am i sapposed to get a ride anywhere in the middle of a hurricane,on-topic,rt <allcaps> <user> : i mean if i dont have school i wan na go out but how am i sapposed to get a ride anywhere in the middle of a hurricane
9234,'262353345858138112',No sign of a hurricane in nyc ... UNLIKE the southern states we have the means to handle harsh weather lol,on-topic,no sign of a hurricane in nyc . <repeat> unlike <allcaps> the southern states we have the means to handle harsh weather lol
9235,'263350846832640001',Feel sorry for them news reporters in New York in the middle of hurricane #Sandy blowing and falling all over the place! ??,on-topic,feel sorry for them news reporters in new york in the middle of hurricane <hashtag> sandy blowing and falling all over the place ! ? <repeat>
9236,'263389573810376705',Hurricane Sandy disrupts East Coast operations – will you be #teleworking? http://t.co/Ku1SguPn,on-topic,hurricane sandy disrupts east coast operations will you be <hashtag> teleworking ? <url>
9237,'262937281357283328',RT @_SHANaniganss_: There is a hurricane about to happen. Why are you wearing a skirt? #sloooots,on-topic,rt <allcaps> <user> : there is a hurricane about to happen . why are you wearing a skirt ? <hashtag> sloooots
9238,'262612329215176705',"RT @xFuckIt_ImYoung: everyones hype over this hurricane, but if it actually fucks shit up youre all gonna be scared, just stop.",on-topic,"rt <allcaps> <user> : everyones hype over this hurricane , but if it actually fucks shit up youre all gon na be scared , just stop ."
9239,'262853034579722240',Google cancels Android event over hurricane http://t.co/GU49Wu72,on-topic,google cancels android event over hurricane <url>
9240,'263001116504113152',"Hurricane Sandy leaves Cuba, Haiti struggling to recover: BY MIMI WHITEFIELD AND JACQUELINE CHARLES THE MIAMI HE... http://t.co/lW86ZReT",on-topic,"hurricane sandy leaves cuba , haiti struggling to recover : by <allcaps> mimi <allcaps> whitefield <allcaps> and <allcaps> jacqueline <allcaps> charles <allcaps> the <allcaps> miami <allcaps> he <allcaps> . <repeat> <url>"
9241,'262547927602442240',RT @_ItsLeahBxtch: I Hope This Hurricane Not As Bad As The News Was Making It !,on-topic,rt <allcaps> <user> : i hope this hurricane not as bad as the news was making it !
9242,'262404696575197184',RT @_ultimatEshit: I hope hurricane sandy fuck up roose power for a week plus I'll be happy with that,on-topic,rt <allcaps> <user> : i hope hurricane sandy fuck up roose power for a week plus i 'll be happy with that
9243,'263389969467445250',All these hurricane statuses need to stop. I just want the quality truth is statues back #ughhh,on-topic,all these hurricane statuses need to stop . i just want the quality truth is statues back <hashtag> ugh <elong>
9244,'262895954695438337',"Hurricane #Sandy affecting Chicago, including possible 22-foot waves on the lake. http://t.co/QI4m7yQB",on-topic,"hurricane <hashtag> sandy affecting chicago , including possible <number> - foot waves on the lake . <url>"
9245,'263025700179689472',There's a twitter account for a hurricane...are you serious? #WhatHasTheWorldComeTo,on-topic,there 's a twitter account for a hurricane . <repeat> are you serious ? <hashtag> whathastheworldcometo
9246,'262604889262288897',Why are these hurricane sandy tweets so funny omg,on-topic,why are these hurricane sandy tweets so funny omg
9247,'262574915973181440',RT @AHurricaneSandy: YOU MEAN YOUR PLANS TO FUCK AN ENTIRE NBA TEAM??? RT: @KimKardashian ugh this hurricane is messing with my weekend ...,on-topic,rt <allcaps> <user> : you <allcaps> mean <allcaps> your <allcaps> plans <allcaps> to <allcaps> fuck <allcaps> an <allcaps> entire <allcaps> nba <allcaps> team <allcaps> ? <repeat> rt <allcaps> : <user> ugh this hurricane is messing with my weekend . <repeat>
9248,'263087448681230337',@xodastous well that is true!! Hahaha #sandy #hurricane,on-topic,<user> well that is true ! <repeat> hahaha <hashtag> sandy <hashtag> hurricane
9249,'263331664468533248',RT @realDonaldTrump: My @extratv interview before Hurricane Sandy explaining that I would be staying in Trump Tower during the storm htt ...,on-topic,rt <allcaps> <user> : my <user> interview before hurricane sandy explaining that i would be staying in trump tower during the storm htt . <repeat>
9250,'263393173731160064',RT @9GAG: Hurricane Sandy wouldn't be here if Patrick would've just stopped making fun of Texas.,on-topic,rt <allcaps> <user> : hurricane sandy would n't be here if patrick would 've just stopped making fun of texas .
9251,'262627853068296193',RT @CluelessHelen: I hope Hurricane Sandy doesn't make my power go out. LOL sike it doesn't matter.,on-topic,rt <allcaps> <user> : i hope hurricane sandy does n't make my power go out . lol <allcaps> sike it does n't matter .
9252,'262573826892779520',RT @BBCBreaking: New York to shut down local transport services from Sunday evening as Hurricane #Sandy approaches http://t.co/BLPjsVRT,on-topic,rt <allcaps> <user> : new york to shut down local transport services from sunday evening as hurricane <hashtag> sandy approaches <url>
9253,'263351284596363264',I feel like @GoRadio predicted hurricane Sandy with Lucky Street. &lt;3,on-topic,i feel like <user> predicted hurricane sandy with lucky street . < <number>
9254,'262933366272307200',#Sandy Romney-Ryan Reportedly Using Campaign Bus to Aid Hurricane Sandy Relief http://t.co/CrMvhHHV via @theblaze,on-topic,<hashtag> sandy romney-ryan reportedly using campaign bus to aid hurricane sandy relief <url> via <user>
9255,'263338156986859522',@shanaynaycc tell your professor you have been designing hurricane relief plans and building a fallout shelter. Duh.,on-topic,<user> tell your professor you have been designing hurricane relief plans and building a fallout shelter . duh .
9256,'262932407039172610',RT @NewYorkPost: Hurricane Sandy from Space http://t.co/LQflUgKr,on-topic,rt <allcaps> <user> : hurricane sandy from space <url>
9257,'263297470791045120',"Hurricane Sandy really affected several families, my heart goes out to you all #sandy",on-topic,"hurricane sandy really affected several families , my heart goes out to you all <hashtag> sandy"
9258,'262409726657191938',RT @hurricannesandy: I'M A INDEPENDENT SASSY BLACK HURRICANE WHO DON'T NEED NO MAN.,off-topic,rt <allcaps> <user> : i 'm a independent <allcaps> sassy <allcaps> black <allcaps> hurricane <allcaps> who <allcaps> don <allcaps> ' t need <allcaps> no <allcaps> man <allcaps> .
9259,'262579266330427393',"All these hurricane, tsunami and earthquakes its the warning, 2012! Haha",on-topic,"all these hurricane , tsunami and earthquakes its the warning , <number> ! haha"
9260,'262710508782747651',And if I die in this hurricane it's been real,on-topic,and if i die in this hurricane it 's been real
9261,'262378604942479362',They are killing me :...: @DennisG4L: this hurricane sandy account. lmao :-\\,on-topic,they are killing me : . <repeat> : <user> : this hurricane sandy account . lmao :-\ \
9262,'263291459153833984',"RT @hanky_panky_ltd: Due to Hurricane Sandy, the Hanky Panky office, customer service lines & warehouse will remain CLOSED Tues, Oct ...",on-topic,"rt <allcaps> <user> : due to hurricane sandy , the hanky panky office , customer service lines & warehouse will remain closed <allcaps> tues , oct . <repeat>"
9263,'262631062344200192',hurricane sandy is fucking stupid.,on-topic,hurricane sandy is fucking stupid .
9264,'262568596918652929',"RT @WillAkaUrHost: #Hurricane #Sandy Is On The Way #DMV , Everyone Please Be Safe ?? http://t.co/dPv6yUQM",on-topic,"rt <allcaps> <user> : <hashtag> hurricane <hashtag> sandy is on the way <hashtag> dmv <allcaps> <allcaps> , everyone please be safe ? <repeat> <url>"
9265,'263063867498840065',RT @OklaGirlSass: I'd rather deal with tornados than a hurricane. #OklahomaProbs,on-topic,rt <allcaps> <user> : i 'd rather deal with tornados than a hurricane . <hashtag> oklahomaprobs
9266,'263093231049375744',RT @hurricannesandy: RT IF YOU'VE EVER FELT PERSONALLY VICTIMIZED BY HURRICANE SANDY,on-topic,rt <allcaps> <user> : rt <allcaps> if <allcaps> you <allcaps> 've <allcaps> ever <allcaps> felt <allcaps> personally <allcaps> victimized <allcaps> by <allcaps> hurricane <allcaps> sandy <allcaps>
9267,'263305342987948033',so car dealerships r showing commercials for hurricane specials ....... like really....?,on-topic,so car dealerships r showing commercials for hurricane specials . <repeat> like really ? <repeat>
9268,'262601681651507201',RT @DjLeaStylez: Lmao ?? RT @shipafloat: Breaking: NJ Gov Christie to lay across Atlantic City beach to prevent hurricane storm surge.,on-topic,rt <allcaps> <user> : lmao ? <repeat> rt <allcaps> <user> : breaking : nj <allcaps> gov christie to lay across atlantic city beach to prevent hurricane storm surge .
9269,'263099132296708098',RT @DaKreek: Hurricane Sandy.... fuck off... you bitch... -DT,on-topic,rt <allcaps> <user> : hurricane sandy . <repeat> fuck off . <repeat> you bitch . <repeat> - dt <allcaps>
9270,'263410968925712384',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic,rt <allcaps> <user> : everyone dealing with the hurricane up north be safe
9271,'262977655752769536',RT @SandysHurricane: FOUR FOR YOU HURRICANE SANDY! YOU GO HURRICANE SANDY! AND NONE FOR HURRICANE IRENE BYE.,on-topic,rt <allcaps> <user> : four <allcaps> for <allcaps> you <allcaps> hurricane <allcaps> sandy <allcaps> ! you <allcaps> go <allcaps> hurricane <allcaps> sandy <allcaps> ! and <allcaps> none <allcaps> for <allcaps> hurricane <allcaps> irene <allcaps> bye <allcaps> .
9272,'262898987047194625',RT @JeriannWX: Hurricane Sandy will put the weather for the state of Iowa on pause for the next few days. Highs will inch into the low 5 ...,on-topic,rt <allcaps> <user> : hurricane sandy will put the weather for the state of iowa on pause for the next few days . highs will inch into the low <number> . <repeat>
9273,'262747695154876416',This hurricane is gonns be weak just watch..,on-topic,this hurricane is gonns be weak just watch . <repeat>
9274,'263315584685576193',We hope everyone is staying safe during Hurricane Sandy .... http://t.co/ypXKBtFy,on-topic,we hope everyone is staying safe during hurricane sandy . <repeat> <url>
9275,'263109692170059777',Judging by the amount of fluid in NYC's Brooklyn-Battery Tunnel; I'd say Hurricane Sandy is a squirter...  #sandy,on-topic,judging by the amount of fluid in nyc <allcaps> 's brooklyn-battery tunnel ; i 'd say hurricane sandy is a squirter . <repeat> <hashtag> sandy
9276,'262791788320944128',RT @DJSpinstar: I'm Puerto Rican. This would be my 15th hurricane. Wtf else is news ?,on-topic,rt <allcaps> <user> : i 'm puerto rican . this would be my <number> th hurricane . wtf else is news ?
