,tweet id, tweet, label,tweet_cleaned
8105,'349413265190817792',"RT @Jasonphilp: @Tzeporah @ezralevant How much has green peace raised from calgary, and how much are they contributing to flood relief?",on-topic,"rt <allcaps> <user> : <user> <user> how much has green peace raised from calgary , and how much are they contributing to flood relief ?"
8106,'350086449737109504',RT @mikesbloggity: Must.Buy: @calgarystampede releases Hell or High Water t-shirts! http://t.co/aGCdZ5rpD0 #yycflood (Funds raised go to Re…,on-topic,rt <allcaps> <user> : must.buy : <user> releases hell or high water t-shirts ! <url> <hashtag> yycflood -LRB- funds raised go to re
8107,'348269422848389120',My parents aren't evacuating & are on their way to help animals in #highriver effected by the #abflood with @ElectDanielle #soproud #besafe,on-topic,my parents are n't evacuating & are on their way to help animals in <hashtag> highriver effected by the <hashtag> abflood with <user> <hashtag> soproud <hashtag> besafe
8108,'350484055558586369',Sweet dreams and take care Calgary #yyc #yycflood,on-topic,sweet dreams and take care calgary <hashtag> yyc <hashtag> yycflood
8109,'348286443396939776',“@CalgaryPolice: Devastation view from the air: http://t.co/mZ4pHci5Ty #yycflood #yyc” this is my city.,on-topic,<user> : devastation view from the air : <url> <hashtag> yycflood <hashtag> yyc this is my city .
8110,'348884973182402560',"RT @jacksolar: Hey #yyc, if you bought bottled water  for the flood and don't need it, they may need water out on the reserves. #yycflood #…",on-topic,"rt <allcaps> <user> : hey <hashtag> yyc , if you bought bottled water for the flood and do n't need it , they may need water out on the reserves . <hashtag> yycflood #"
8111,'348885740316401664',Sally on the media: 'Everyone was talking about the Saddledome ... You forgot about us.' #abflood,on-topic,sally on the media : ` everyone was talking about the saddledome . <repeat> you forgot about us . ' <hashtag> abflood
8112,'350751491960750080',"RT @kenneyjason: If you're looking to do some #yycflood cleanup work tonight, join me in Chinatown from 4 to 8.  See http://t.co/dh1OwYVZfU…",on-topic,"rt <allcaps> <user> : if you 're looking to do some <hashtag> yycflood cleanup work tonight , join me in chinatown from <number> to <number> see <url>"
8113,'351704340718821379',We are hiring ppl to help clean up major #YYC attractions. Pls email cleanup@friday.ca - 12hr shifts starting tom. #YYCJOBS #YYCFLOOD URGENT,on-topic,we are hiring ppl to help clean up major <hashtag> yyc <allcaps> <allcaps> attractions . pls email cleanup <user> . ca - <number> hr shifts starting tom . <hashtag> yycjobs <allcaps> <allcaps> <hashtag> yycflood <allcaps> <allcaps> urgent <allcaps>
8114,'348474316117114882',"Massive Flooding In Alberta Canada Forces 75,000 To Flee http://t.co/Y2uXpegi7D",on-topic,massive flooding in alberta canada forces <number> to flee <url>
8115,'348458431637766144',RT @ajproc: RT @YYCFlood: AWESOME: London Drugs has free cell phone charging stations at customer service for #yycflood victims!! #yyc #yyc…,on-topic,rt <allcaps> <user> : rt <allcaps> <user> : awesome <allcaps> : london drugs has free cell phone charging stations at customer service for <hashtag> yycflood victims ! <repeat> <hashtag> yyc <hashtag> yyc
8117,'348921224589619200',RT @cityofcalgary: 1/4If your home is in a self-assessed area don't forget to follow these steps before entering. #yycflood http://t.co/6Sp…,on-topic,rt <allcaps> <user> : <number> / <number> if your home is in a self-assessed area do n't forget to follow these steps before entering . <hashtag> yycflood <url>
8118,'350303723517521921',its amazing how croatian orphans have donated half of the money they were given as gifts to the people suffering from the alberta floods,on-topic,its amazing how croatian orphans have donated half of the money they were given as gifts to the people suffering from the alberta floods
8119,'348338969500585984',RT @shawn_calgary: Comparison of the Calgary city lights - before and after.  http://t.co/b6fj6UuBqn  #yyc #yycflood,on-topic,rt <allcaps> <user> : comparison of the calgary city lights - before and after . <url> <hashtag> yyc <hashtag> yycflood
8120,'349410497717739521',RT @BlairLystang: Wedgewoods hero Alan and his vac truck from vegreville came out of nowhere to help. @nenshi #yychelps #yycflood,on-topic,rt <allcaps> <user> : wedgewoods hero alan and his vac truck from vegreville came out of nowhere to help . <user> <hashtag> yychelps <hashtag> yycflood
8122,'350476374324158464',RT @NHLFlames: #Flames GM Jay Feaster comments on the #abflood & #yycflood (VIDEO) ~ http://t.co/ZltLTiHztH,on-topic,rt <allcaps> <user> : <hashtag> flames gm <allcaps> jay feaster comments on the <hashtag> abflood & <hashtag> yycflood -LRB- video <allcaps> -RRB- ~ <url>
8123,'349014002476654593',"RT @Metro_Nolais: Person in standing water fell into sinkhole yesterday, Nenshi says, reiterates stay away from water and banks #yycflood",on-topic,"rt <allcaps> <user> : person in standing water fell into sinkhole yesterday , nenshi says , reiterates stay away from water and banks <hashtag> yycflood"
8124,'349277414968393728',"RT @EllenOnWindsor: Hey Windsor-Essex, if you know of anyone local affected by the Alberta floods or helping out please contact @WinStarHill",on-topic,"rt <allcaps> <user> : hey windsor-essex , if you know of anyone local affected by the alberta floods or helping out please contact <user>"
8125,'351118653476974593',Blue bin collection will remain suspended for another week. Black bin collection is happening as per normal. #yyc #ABflood,on-topic,blue bin collection will remain suspended for another week . black bin collection is happening as per normal . <hashtag> yyc <hashtag> ab <allcaps> flood
8126,'351604123059232769',RT @soulephix: Evidence presented: #HAARP Weather Warfare attack used June 2013 #Calgary floods: http://t.co/kjCxHYSaE0 via @youtube  This …,off-topic,rt <allcaps> <user> : evidence presente <smile> <hashtag> haarp <allcaps> <allcaps> weather warfare attack used june <number> <hashtag> calgary floods : <url> via <user> this
8127,'350677996165804034',"RT @davidpellettier: If you are looking for something to do this weekend, why not volunteer and help the community #yycflood #Alberta #Volu…",on-topic,"rt <allcaps> <user> : if you are looking for something to do this weekend , why not volunteer and help the community <hashtag> yycflood <hashtag> alberta <hashtag> volu"
8128,'351037863686717441',"Our apartment in #eastvillageyyc orange lofts has electricity, but still no elevator #yycflood",on-topic,"our apartment in <hashtag> eastvillageyyc orange lofts has electricity , but still no elevator <hashtag> yycflood"
8129,'349735953910349824',@CJAY92 pls RT: upcoming Emergency Repair Cafes to help assist flood-affected Calgarians http://t.co/PaoTsFVrtv … #YYCflood,on-topic,<user> pls rt <allcaps> : upcoming emergency repair cafes to help assist flood-affected calgarians <url> <hashtag> yyc <allcaps> flood
8130,'348223789974319104',Warped jets caused enormous rain in mountains flooding Calgary. http://t.co/xter17eoHG And #Arctic albedo collapse warped jets. #cdnpoli,off-topic,warped jets caused enormous rain in mountains flooding calgary . <url> and <hashtag> arctic albedo collapse warped jets . <hashtag> cdnpoli
8131,'349940128648671232',@AmandaLang_CBC I could watch it only because Calgary floods kept me home! Thanks.,on-topic,<user> i could watch it only because calgary floods kept me home ! thanks .
8132,'348568696660312064',What a clown! @Crackmacs: and the Biggest Douche Award of 2013 goes to http://t.co/inUMv9bGzr #yyc #yycflood #abflood,off-topic,what a clown ! <user> : and the biggest douche award of <number> goes to <url> <hashtag> yyc <hashtag> yycflood <hashtag> abflood
8133,'351136716846931968',"RT @KikkiPlanet: Get your Kleenex & hankies, peeps! Hell or High Water - a theme song for a foothills town. #yyc #abflood  http://t.co/wb…",on-topic,"rt <allcaps> <user> : get your kleenex & hankies , peeps ! hell or high water - a theme song for a foothills town . <hashtag> yyc <hashtag> abflood <url>"
8134,'348605060646846464',RT @SamHarv10: Calgary is flooding so @narrysunicorn_ can come back!!!!,on-topic,rt <allcaps> <user> : calgary is flooding so <user> can come back ! <repeat>
8135,'351075515144216576',Have flood damage? Here's the latest from the province on how/where to apply for disaster relief. http://t.co/4y903qcaoJ #yyc #abflood,on-topic,have flood damage ? here 's the latest from the province on how / where to apply for disaster relief . <url> <hashtag> yyc <hashtag> abflood
8136,'348182262157807617',To all of our southern AB members and colleagues... Stay safe and dry.  All the best during this disaster. #iap2 #abflood,on-topic,to all of our southern ab <allcaps> members and colleagues . <repeat> stay safe and dry . all the best during this disaster . <hashtag> iap <number> <hashtag> abflood
8137,'349051338480566272',@sbaranski @RAndersonMLA please... we've kept partisan sniping down over past few days. can we keep it for a while longer? #abflood #abpoli,off-topic,<user> <user> please . <repeat> we 've kept partisan sniping down over past few days . can we keep it for a while longer ? <hashtag> abflood <hashtag> abpoli
8138,'349692981693005824',"RT @markusoff: Overheard in the newsroom: a lot of talk about hippos today. Calgary, flood and zoo. Surreal story by @natstechyson: http://…",on-topic,"rt <allcaps> <user> : overheard in the newsroom : a lot of talk about hippos today . calgary , flood and zoo . surreal story by <user> : http : / /"
8139,'348529189755961344',RT @CBCNorth: RT @ammosher 12 members of the Loyal Edmonton Regiment based in #Yellowknife are heading to #Calgary to help with flood-relie…,on-topic,rt <allcaps> <user> : rt <allcaps> <user> <number> members of the loyal edmonton regiment based in <hashtag> yellowknife are heading to <hashtag> calgary to help with flood-relie
8140,'348465789302616065',Parking lot at 5a and memorial - lots of silt. #sunnyside #yycflood http://t.co/d6gh5F6n9z,on-topic,parking lot at <number> a and memorial - lots of silt . <hashtag> sunnyside <hashtag> yycflood <url>
8141,'349928290296930304',RT @LauraVezer: Holy sheet! RT @CstShaw: Wondering why the 25 Ave bridge into Mission is still closed? #yycflood #yyc http://t.co/mo86fHoGZc,on-topic,rt <allcaps> <user> : holy sheet ! rt <allcaps> <user> : wondering why the <number> ave bridge into mission is still closed ? <hashtag> yycflood <hashtag> yyc <url>
8142,'348198345891774464',"RT @BBCWorld: Alberta, Canada, battles widespread flooding - thousands evacuated from central Calgary http://t.co/Df13aTP3ed http://t.co/cs…",on-topic,"rt <allcaps> <user> : alberta , canada , battles widespread flooding - thousands evacuated from central calgary <url> <url>"
8143,'348196678857289728',Just saw a group of people playing baseball in a field filled with water. Probably the funniest thing I've seen #enjoyingthewater #yycflood,on-topic,just saw a group of people playing baseball in a field filled with water . probably the funniest thing i 've seen <hashtag> enjoyingthewater <hashtag> yycflood
8145,'350260262860898304',A few simple tips from AHS that will help keep our volunteers safe! #yychelps #yycflood http://t.co/9B7rWLpr58,on-topic,a few simple tips from ahs <allcaps> that will help keep our volunteers safe ! <hashtag> yychelps <hashtag> yycflood <url>
8146,'349688109685948417',RT @KooL1015Calgary: .@HaloRestaurant Were your #wedding plans affected by the #YYCFlood? #YYC http://t.co/upsVNBhD36,on-topic,rt <allcaps> <user> : . <user> were your <hashtag> wedding plans affected by the <hashtag> yycf <allcaps> lood ? <hashtag> yyc <allcaps> <allcaps> <url>
8147,'348181945282338817',RT @660News: RCMP report possibly 4 casualties due to flooding in High River area. All swept into Highwood River Thursday. #abflood,on-topic,rt <allcaps> <user> : rcmp <allcaps> report possibly <number> casualties due to flooding in high river area . all swept into highwood river thursday . <hashtag> abflood
8148,'348237494015365122',Flood of the century here in Calgary and were heading to #ranchmans to party.. Yup #noshitstobegiven @amdusterhoft,on-topic,flood of the century here in calgary and were heading to <hashtag> ranchmans to party . <repeat> yup <hashtag> noshitstobegiven <user>
